,Unnamed: 0,cdc_post_id,created_at,comment_id,lang,text,period
178,178,1.481333160218669e+18,Fri Jan 14 00:35:46 +0000 2022,1.4817870859504968e+18,cs,@CDCgov @US_FDA Aproval covaxin,period_3
668,668,1.5212330979073966e+18,Tue May 03 23:29:57 +0000 2022,1.5216331897977078e+18,en,@CDCgov How many have had severe complications?,period_3
3321,3324,1.2429150420493517e+18,Sat Mar 28 22:20:28 +0000 2020,1.2440265997683548e+18,en,@CDCgov ....Covid-19 crisis is not requesting people ware Masks. History will remember this huge mistake.,period_1
787,787,1.6063673107924992e+18,Sat Dec 24 12:13:49 +0000 2022,1.6066241842513224e+18,en,@CDCgov How many time do I need the flu shot? Is it a once every 2-3 months thing? Or is that just covid? Lmao,period_3
1309,1309,1.49366141927492e+18,Wed Feb 16 00:30:57 +0000 2022,1.4937446748882043e+18,und,@CDCgov @CDCMMWR Ooooookkkkkk,period_3
1866,1868,1.491849512893268e+18,Sat Feb 12 07:54:31 +0000 2022,1.4924067489337262e+18,en,@CDCgov All the more reason to get your booster! #PITT_ID22,period_3
3700,3704,1.2530852851618038e+18,Sat Apr 25 13:09:11 +0000 2020,1.2540347212495217e+18,qme,@CDCgov @realDonaldTrump https://t.co/RkxAy0V0cC,period_1
3580,3584,1.2987289897968271e+18,Thu Aug 27 01:23:31 +0000 2020,1.2987932324580147e+18,en,@CDCgov What the fuck is wrong with you?? Why don’t you just line us up ag&amp; shoot us,period_1
1964,1966,1.453738335617405e+18,Fri Oct 29 22:17:36 +0000 2021,1.4542108372461855e+18,en,@CDCgov THE NAME OF THE BEAST! THE J SOUND IS A NEW SOUND NOT USED IN DAYS OF OLD!THEREFORE JESUS=YESHUA =6 /CHRIST =6  / APOLLO = 6 THE SAME IS HE NIMROD!  (666) THE MARK OF THE BEAST IS THE VACCINE/TEST! NO LONGER BE SLAVES OF MEN! GET OUT OF THEIR CHURCHES!ONE NAME ABOVE ALL YAHAWAH,period_2
881,881,1.6063673107924992e+18,Wed Dec 28 14:49:04 +0000 2022,1.608112806297043e+18,en,@CDCgov I just dropped dead from it and woke up almost 4 days later. And I  mean dead.,period_3
25,25,1.4821288702875443e+18,Sat Jan 15 16:31:24 +0000 2022,1.4823899681945805e+18,en,@CDCgov When they shut down the southern border then maybe all this bs will make sense?,period_3
3257,3260,1.336785273548632e+18,Thu Dec 10 18:28:17 +0000 2020,1.3371018498920694e+18,en,"@CDCgov Any non-pharmaceutical intervention like masks that requires 90+% compliance to be even remotely effective is not a mitigation measure, it's somewhere between wishful thinking and superstition.",period_1
2270,2272,1.4233468327307387e+18,Mon Aug 09 02:43:50 +0000 2021,1.4245620339581297e+18,qme,@CDCgov https://t.co/ioXDrvQncC,period_2
1074,1074,1.569355240100569e+18,Tue Sep 13 05:12:29 +0000 2022,1.5695545883947336e+18,en,"@CDCgov B.S. Cite the study so we can 'settle the science'... Real data, science, shows death spikes amoung the vaccinated at this age.",period_3
